user_id,total_jobs,on_time_deliveries,cancelled_jobs,income_volatility,repeat_customers,peer_ratings,jobs_last_6m,jobs_last_12m,transaction_volume,customer_feedback_score,lifescore
1055,366,120,33,0.4183895333783335,44,3.45,149,360,41129,5,303.49983677604786
1056,454,460,16,0.35781124933559305,97,2.76,132,22,98445,4,513.7557961756257
1057,466,172,42,0.5937806319434522,46,4.3,215,355,4830,2,243.5893559430661
1058,327,135,42,0.575593428640082,78,3.76,15,405,57306,1,311.51079140251335
1059,268,69,15,0.16145783406424008,25,4.27,180,91,87940,4,339.62147103733747
1060,185,414,1,0.47173983751843906,13,3.12,137,18,66267,7,781.6463941385928
1061,491,26,33,0.5534717762098499,53,3.31,73,222,28757,4,189.11175312176974
1062,354,159,7,0.5702869387313905,70,3.34,68,57,64867,9,359.5060586749881
1063,49,414,12,0.2101071929123518,45,2.56,18,58,36650,8,1000.0
1064,266,410,41,0.7422713922522868,30,3.35,54,318,34766,8,620.8521576149487
1065,125,150,7,0.025199094821069634,87,4.51,158,449,82478,5,733.2473804044331
1066,70,482,29,0.35483185554316266,58,4.74,76,49,33419,1,1000.0
1067,100,17,31,0.7802126485356335,94,3.8,73,372,17668,9,351.144408623775
1068,152,158,35,0.5638929210554023,28,3.64,139,289,17246,2,443.3825740726305
1069,304,44,46,0.26116243251086024,95,2.58,131,235,25996,6,303.7623745351293
1070,407,251,29,0.6949531193430477,16,4.7,20,465,52312,5,351.0038065255863
1071,157,293,0,0.5673909441560734,13,2.53,187,117,4065,8,722.8291601670451
1072,203,362,42,0.7962436094563872,35,4.86,82,254,11467,3,708.6546685355296
1073,420,129,38,0.7350251861898234,57,3.72,105,264,51646,6,258.50278918886863
1074,349,118,16,0.6101079220362347,23,3.35,60,42,22007,6,237.65898145549636
1075,292,132,19,0.488177675310814,62,4.81,109,32,69079,3,380.608654100413
1076,359,19,23,0.1331821256675234,90,2.56,136,342,29702,7,319.8899341743287
1077,491,482,49,0.26133301788538377,24,3.95,232,63,95369,4,494.69117936331344
1078,88,374,21,0.41909947291708527,58,3.87,52,318,76569,5,1000.0
1079,53,262,28,0.5992992870063887,31,3.05,21,58,54952,9,1000.0
1080,281,378,21,0.5137078552153048,81,3.57,115,471,59065,6,606.1238388565025
1081,72,335,43,0.2881845259595295,17,4.13,168,87,35169,4,1000.0
1082,469,135,8,0.006464357789710551,36,4.32,74,345,17829,8,380.97242911759815
1083,224,300,36,0.49623922190081393,25,2.5,84,442,61135,9,515.4633419611567
1084,145,163,9,0.2856259885622431,8,4.84,97,367,5522,5,530.0995090233008
1085,254,98,35,0.7346083007105351,98,2.91,232,131,86687,2,279.5431733360456
1086,62,468,36,0.02394626527048349,63,3.08,42,453,36319,6,1000.0
1087,259,420,27,0.5848278113057909,71,3.16,105,368,27543,8,672.7100049720691
1088,478,480,27,0.9414742375060654,19,2.59,244,99,31473,5,350.24980086514245
1089,390,470,41,0.1744092671114995,53,2.81,66,355,8699,1,591.8644362129927
1090,130,245,42,0.47164949075059537,85,4.97,125,202,69165,8,892.24973778557
1091,268,302,20,0.09142199181713817,82,3.29,52,425,41455,9,662.5836629634952
1092,170,175,23,0.6256819122613526,29,2.79,14,386,76692,1,396.2596700073887
1093,202,286,41,0.5505316805962256,52,2.77,237,472,18441,8,621.9348863305738
1094,355,474,39,0.40736552421283234,91,4.3,40,253,31716,2,702.2724292128667
1095,114,52,1,0.5213770214737412,98,4.64,161,158,63175,4,425.86784249451534
1096,478,240,7,0.8965746584690102,62,3.14,210,155,7834,2,271.9817764217243
1097,393,156,47,0.19629430231106704,10,2.55,8,487,19179,2,244.29010026351534
1098,419,306,26,0.022564511705347234,30,3.06,48,325,27219,3,404.1978544868439
1099,27,495,21,0.861664884699101,48,2.64,60,387,16782,8,1000.0
1100,407,165,36,0.5771170823879065,99,2.76,46,150,82363,4,333.3759877670845
1101,379,128,26,0.8906584554618424,93,3.58,232,417,75967,7,289.21136789366057
1102,407,251,28,0.5969452234131726,86,3.07,118,295,10496,3,367.1000801810949
1103,203,80,2,0.8101610899597025,18,3.79,241,395,89867,3,242.12700849874602
1104,300,375,43,0.42967336335514794,11,3.13,145,348,40238,2,496.946063712426
1105,214,355,12,0.7498599312882688,14,4.85,178,120,47025,6,643.3714496231747
1106,371,272,44,0.913041466889856,30,4.76,214,117,60886,6,377.40506496288316
1107,214,489,9,0.5721229637222063,42,3.92,165,376,24563,1,850.5918840727065
1108,174,263,35,0.18078515056237954,36,3.39,25,290,4712,7,694.4245124613416
1109,112,471,8,0.26879761503019817,78,3.45,212,59,95067,4,1000.0
1110,179,463,26,0.19864457689740578,28,3.53,83,23,46489,3,968.4231831019227
1111,453,345,33,0.24685702759573291,25,4.32,189,143,33664,8,486.6302992108315
1112,80,337,0,0.3064154493510364,1,3.63,73,85,13420,2,1000.0
1113,141,194,31,0.5551337867531885,83,4.64,74,93,55610,9,696.8113729100941
1114,70,204,24,0.5879916294638328,14,4.86,234,352,6315,8,1000.0
1115,422,421,28,0.4264997472418611,3,3.34,71,167,71917,8,447.1627977472236
1116,296,168,6,0.6154207798208354,85,3.9,52,295,76033,3,349.6866803774233
1117,24,210,48,0.08157492561136592,49,2.74,208,431,95576,4,1000.0
1118,485,480,2,0.08778823705815997,37,3.0,232,323,98911,2,499.9353029738926
1119,111,325,19,0.17182946035765845,22,3.53,165,103,80030,2,991.057185700417
1120,189,276,19,0.5180774980403448,58,3.02,40,306,64910,4,580.1397360982639
1121,336,433,29,0.21399467869831357,89,4.69,165,103,98288,6,737.8890738810524
1122,41,420,34,0.28328440349257733,74,2.9,163,66,61972,5,1000.0
1123,424,441,34,0.40031283617299407,27,3.64,153,173,91893,1,472.3465939444552
1124,345,157,48,0.8118661240103798,65,4.01,31,329,56919,1,319.7881144942501
1125,20,356,38,0.013862135912860118,7,4.23,223,107,83486,6,1000.0
1126,152,330,26,0.6493788202366224,28,3.46,76,25,82288,3,754.8224896322424
1127,252,115,25,0.6688765310406853,10,4.67,105,353,5132,3,288.9148235683574
1128,31,258,13,0.7986557803566365,17,3.92,194,87,42598,7,1000.0
1129,365,26,16,0.9327529390603132,54,3.6,100,355,94812,1,91.96395329492319
1130,65,253,17,0.020137848949289827,49,2.67,132,81,21551,1,1000.0
1131,53,63,44,0.15378370551321618,13,3.66,30,279,93511,3,550.054559697144
1132,452,56,28,0.886171294055993,73,4.55,70,296,69206,8,254.79588416990381
1133,97,180,19,0.45851856218701537,98,4.04,144,75,75900,1,825.8577090481197
1134,237,96,26,0.5645906389334635,8,4.58,26,377,27296,4,275.23106461260136
1135,320,443,17,0.6630272037231474,98,3.74,21,77,91216,9,728.7081022689277
1136,430,305,3,0.6790666044956374,10,2.8,11,202,19066,4,249.80243855022854
1137,92,172,0,0.9317404033165082,62,2.53,111,64,29892,8,673.6397577628928
1138,301,230,49,0.9969494174116696,75,3.26,72,477,76577,7,403.1841351897911
1139,268,172,0,0.7201574609309402,66,4.24,132,388,75590,3,371.62394453114507
1140,66,476,25,0.2872212092051508,52,4.48,41,471,78173,7,1000.0
1141,140,148,44,0.8797524022943436,38,3.24,42,177,77293,7,405.2242703668802
1142,233,81,19,0.04922091454076161,77,3.74,100,418,65771,3,363.73159931451477
1143,258,350,22,0.2310808528744962,55,3.55,143,34,28484,2,589.2646242152206
1144,75,21,9,0.8973857174637149,27,3.53,5,140,78865,9,237.03145876841376
1145,369,450,10,0.25619151443935495,74,3.08,157,334,28115,1,579.0623549700803
1146,126,28,40,0.22065105962174847,38,2.84,46,111,27038,7,277.6996886746563
1147,338,87,40,0.13812529314024724,24,2.99,184,383,37622,4,302.08908167742
1148,67,413,4,0.8591117576469165,20,2.64,156,291,36886,2,1000.0
1149,80,419,0,0.5000582591910867,9,3.0,185,305,52284,2,1000.0
1150,356,177,16,0.6748932030541548,42,2.52,239,303,10901,8,253.9238638401605
1151,45,80,21,0.23906638407502967,14,4.07,188,431,57377,7,741.1676712293031
1152,311,361,33,0.7580404210112165,82,3.29,67,461,83910,7,565.4767380217339
1153,276,144,44,0.7600055449620985,47,4.93,85,272,50862,5,349.2751662245257
1154,27,433,40,0.31259802490830013,85,2.98,12,487,33806,8,1000.0
1155,132,480,28,0.41068263301028285,20,3.36,191,423,18659,2,1000.0
1156,374,220,3,0.20969027743020086,59,3.39,177,129,24453,2,357.9377392545223
1157,272,290,4,0.9765610233229043,95,2.52,31,412,31498,5,440.56273091415596
1158,199,480,10,0.6456025770584116,49,4.6,56,240,71393,1,947.7181718969024
1159,226,270,20,0.9345438807155155,22,2.58,150,300,17312,6,402.34353729347436
1160,322,280,34,0.30338554362913317,12,4.85,95,497,2436,4,414.5908643802585
1161,146,39,11,0.7818909129968897,68,4.73,90,170,28569,6,298.5245877709979
1162,75,464,25,0.765858643884742,3,3.84,20,170,59813,7,1000.0
1163,233,295,18,0.6916556518665415,91,3.86,70,87,91485,3,618.2895503869169
1164,33,267,44,0.9656389752668004,77,4.13,9,47,74229,8,1000.0
1165,493,324,6,0.39355533610631555,71,3.47,86,403,46986,7,417.9727059288712
1166,47,303,46,0.1307173235897573,8,4.12,135,450,54177,1,1000.0
1167,490,178,6,0.6717088592440608,34,2.61,223,37,10305,6,251.1358127633437
1168,97,109,25,0.7293098004772062,20,2.64,122,471,33646,7,428.14114760419096
1169,235,284,39,0.5750605734588147,57,3.64,85,109,93838,4,514.416727188744
1170,405,335,4,0.20681789313339627,17,3.87,212,303,77126,2,421.37833661018203
1171,384,124,20,0.5044559416693554,96,4.72,74,409,41430,9,432.06004877357
1172,173,350,13,0.3121897365691294,71,2.76,119,133,69659,7,871.8373697071023
1173,33,324,3,0.42746652816668906,80,4.56,11,414,5158,1,1000.0
1174,206,252,22,0.6452185758446639,42,3.03,54,101,75236,8,519.2056183656316
1175,331,395,41,0.7452147426908345,94,3.49,146,264,77067,3,575.2398196998265
1176,390,450,19,0.23222469090134312,97,3.29,170,106,28738,4,634.315478919266
1177,26,401,14,0.40532536064695335,5,3.5,236,15,10879,5,1000.0
1178,22,497,49,0.2691615709916292,85,2.88,211,178,6543,1,1000.0
1179,130,439,44,0.19863161386186912,77,3.76,115,392,48924,6,1000.0
1180,426,404,28,0.7833872199958384,66,4.5,51,280,43348,6,538.5316533819182
1181,257,39,7,0.9092526944369924,11,3.6,116,117,85117,2,89.8460500826935
1182,382,155,40,0.3702321856845767,99,3.73,165,396,37679,6,404.247582419855
1183,258,131,47,0.7512789243737669,11,4.62,47,308,80118,8,325.36660654873936
1184,293,496,18,0.8969952893644111,65,4.27,95,56,44888,6,690.9877979717165
1185,313,406,47,0.8461242105302316,1,3.73,33,108,31276,4,466.7843713211823
1186,246,419,38,0.1828133885392259,14,3.14,132,23,5799,4,669.6334751846639
1187,390,496,45,0.9562918815133613,22,4.71,189,203,91627,9,558.5922994300563
1188,34,466,27,0.37667644042946247,28,3.94,233,166,94770,6,1000.0
1189,211,39,45,0.33924066117383633,80,3.05,137,397,91141,8,339.00974345309817
1190,492,93,26,0.062431327277780335,95,3.17,225,163,61558,8,364.3970233262272
1191,138,82,3,0.486173654104883,6,4.51,100,124,37534,7,387.4963736888384
1192,47,187,14,0.10901361564092871,93,2.61,192,405,32668,3,1000.0
1193,221,458,34,0.248539820927426,27,4.98,121,267,5111,1,840.0367990949746
1194,58,26,36,0.3169426217672814,13,2.83,74,154,25686,5,275.1141692742296
1195,460,302,0,0.808826323491684,43,4.49,134,300,73551,2,333.71393387578337
1196,292,142,2,0.8754886503958965,29,3.49,74,19,73392,2,202.08847711743294
1197,250,110,46,0.3024663174614697,80,3.73,114,377,17490,7,424.9296758307024
1198,105,106,23,0.8586981212445739,31,4.7,175,223,36194,3,485.2624048535432
1199,493,155,26,0.8572309373697911,69,3.53,136,242,15497,8,295.97788697010236
1200,145,45,39,0.7646509503848735,87,3.84,60,180,54516,9,318.22438326568727
1201,319,348,35,0.14669511401518154,5,2.62,225,30,89730,8,453.8367587417442
1202,44,34,33,0.690322846900729,26,2.51,191,24,45104,6,286.56638084430216
1203,164,160,28,0.9450240645805688,81,3.11,93,428,6316,5,435.61556671529416
1204,32,491,23,0.6825404787671571,87,4.2,141,377,39130,3,1000.0
1205,231,330,23,0.33161684910783396,23,2.8,135,135,71229,3,527.894515905642
1206,44,461,41,0.5005793174308313,33,2.78,222,350,30954,7,1000.0
1207,87,404,3,0.6457250433510536,39,3.53,180,350,22652,5,1000.0
1208,413,174,2,0.5105704087285036,46,4.12,175,222,15178,6,355.3874869194216
1209,86,363,33,0.11995294173096982,78,4.28,223,197,52163,6,1000.0
1210,252,57,48,0.31206404465202064,74,2.95,104,181,15751,9,354.5459585261305
1211,128,268,22,0.8023960305536325,85,2.7,228,489,66961,1,738.1122721698896
1212,165,144,22,0.8614180460955174,23,4.85,133,256,4044,8,381.16786721071554
1213,130,74,44,0.13730003271557023,64,3.15,61,14,64165,5,406.1617183859853
1214,247,165,4,0.9523867523987246,17,4.63,185,240,12480,6,305.2417816953352
1215,130,481,30,0.32882261784860933,43,4.66,148,210,66439,6,1000.0
1216,489,301,40,0.66231373873072,75,4.43,55,382,44874,1,390.1196264133647
1217,53,19,5,0.7518251459566812,56,2.92,116,411,67775,3,216.77229308492275
1218,130,481,36,0.8119462346378834,27,4.55,207,158,7566,6,1000.0
1219,283,432,9,0.9457497022259301,70,4.42,222,81,86311,9,670.2573575194584
1220,443,280,39,0.3129195480288226,22,3.99,108,235,54149,6,339.20792355014356
1221,388,359,6,0.8585064545515545,84,3.34,131,83,4006,6,470.674201865779
1222,255,144,38,0.13168690343620704,33,3.16,59,316,73561,1,364.6268387869176
1223,102,396,37,0.7050409063535927,10,2.8,5,178,20423,9,1000.0
1224,61,281,20,0.7419777295139859,85,3.77,94,258,91710,4,1000.0
1225,444,192,19,0.6777232412013204,34,3.96,160,289,93199,2,263.19090369549326
1226,120,267,2,0.252314736135153,92,3.4,57,497,34952,1,954.1089247618448
1227,25,429,21,0.8730431470152034,41,3.69,190,161,28326,3,1000.0
1228,199,70,46,0.168858463370395,27,3.41,77,233,32139,3,287.3430600995471
1229,301,477,3,0.05363479152083084,81,4.1,192,234,63103,5,818.0444102785399
1230,339,471,27,0.7174649906119122,77,4.75,191,47,61857,1,629.8156664689707
1231,245,485,11,0.4754757152327337,81,2.91,112,53,74638,7,821.8453808681046
1232,462,97,37,0.8490980199586761,91,3.45,154,194,73652,1,209.32812226739958
1233,459,407,35,0.38339714105825895,23,2.85,12,452,13937,4,389.2953495826622
1234,334,113,46,0.16827858850771282,7,4.06,181,250,31161,6,322.153049710156
1235,384,163,40,0.8364421924698697,52,4.32,46,427,5383,1,274.1909671889778
1236,473,343,4,0.5489096316400717,71,4.83,159,340,86856,7,556.8201274451395
1237,248,170,12,0.1891957923903549,3,3.2,171,360,71043,7,340.5201704002227
1238,396,204,22,0.7203839985864458,90,4.88,215,219,15735,3,450.24623874303285
1239,308,385,49,0.5111136384895005,99,2.66,29,32,60919,4,586.9074537579527
1240,456,277,29,0.6043129822403198,4,4.01,42,133,96249,6,315.3264515274986
1241,169,94,36,0.4608983382065819,96,2.64,89,95,83055,7,437.8159305891726
1242,296,414,24,0.8287089838180064,48,4.73,156,52,68561,4,616.3856808631166
1243,217,266,47,0.8295627156830498,97,3.82,28,475,86455,9,658.8360893669776
1244,89,111,26,0.7093888218243862,29,4.17,64,49,38622,9,598.2611089493657
1245,131,274,13,0.10540137739646227,71,4.58,215,312,39135,9,985.6212912357039
1246,23,274,47,0.8388538619040689,62,2.88,182,178,36658,6,1000.0
1247,369,117,46,0.6710129805329098,46,2.6,115,184,85677,2,171.48401313188592
1248,350,54,35,0.6970241660042995,25,4.7,70,496,30696,2,179.46779686015356
1249,465,287,38,0.36298284040387163,56,3.29,146,29,4773,4,381.3661457127023
1250,337,115,15,0.8792795561570067,36,2.82,57,470,25956,9,213.81333217119544
1251,369,373,21,0.7253716002348575,97,3.67,164,118,16819,3,517.4231005058507
1252,114,394,20,0.11259046652919447,6,4.0,110,202,2528,6,1000.0
1253,171,322,20,0.40777803440616267,39,2.58,100,253,87491,2,698.444851252111
1254,330,235,7,0.8863803619601417,91,3.19,224,333,45588,1,338.80427393166315
1255,156,322,48,0.047196701697378995,38,2.58,180,289,71585,5,801.0191010715538
1256,266,434,15,0.9614166196420495,61,3.55,43,237,21511,8,635.5442815984131
1257,406,138,30,0.6791625683195628,91,4.74,172,45,11119,2,348.1653120299124
1258,262,436,41,0.6313759776433766,77,4.96,46,54,76893,9,767.0109199567581
1259,50,245,9,0.2705592564879914,52,4.09,115,395,17167,8,1000.0
1260,59,192,31,0.24879178873917707,3,2.9,108,37,57503,3,1000.0
1261,248,77,33,0.9420582194885955,81,4.76,81,163,88789,1,299.7466253606189
1262,55,499,8,0.29827245423412274,24,3.79,208,32,35889,4,1000.0
1263,427,130,16,0.7755052967189994,6,2.88,12,216,46678,8,204.14217543089927
1264,242,205,10,0.39312179820707915,27,4.8,211,429,96334,3,461.3075198517989
1265,25,76,31,0.13925407078470398,68,4.39,30,100,61262,2,1000.0
1266,341,270,9,0.01071529769535895,66,4.33,144,399,5681,7,566.6062631229381
1267,487,497,21,0.5442573370152508,94,4.27,47,428,81291,4,546.5427333685
1268,239,21,16,0.9757788185489327,19,3.0,183,368,67008,6,148.4627253600895
1269,94,169,3,0.3691361938092045,82,3.03,114,47,99417,5,800.2765952427462
1270,23,106,47,0.35719233399304484,10,4.22,223,428,14690,2,1000.0
1271,354,484,46,0.3440916178494421,66,3.05,214,237,26912,2,565.8175997394255
1272,153,28,24,0.5205438373048584,86,3.6,241,211,7473,9,328.1732267320725
1273,137,469,20,0.44066488342429355,6,4.46,104,359,42298,2,1000.0
1274,388,243,36,0.8799146267270145,22,4.46,67,318,19669,8,350.00561078901796
1275,113,100,37,0.5055207917234903,60,3.63,53,498,82998,8,479.3470946300526
1276,454,147,48,0.5077578381885688,70,4.48,119,263,21943,1,298.20213668355547
1277,81,197,0,0.1383715947205566,33,4.6,159,47,39785,1,920.9470943255159
1278,460,400,24,0.982739540910386,18,4.14,141,230,64427,4,339.4989233799134
1279,213,76,35,0.24997289086882968,57,3.07,171,196,63001,2,299.131746955362
1280,354,233,16,0.07336406745960267,8,3.19,69,52,62724,1,330.1652497314393
1281,222,419,40,0.6631462489752088,47,3.29,203,368,11832,9,794.6278543338524
1282,411,260,23,0.5953663701568727,81,2.79,222,123,6385,3,383.39310543731216
1283,45,244,1,0.4151456539927457,40,3.18,75,269,96898,1,1000.0
1284,454,93,39,0.42219223388067806,47,3.02,248,14,15708,2,217.42998827266516
1285,192,163,14,0.7850639210464312,44,3.64,11,77,59600,8,409.69175993912125
1286,319,152,31,0.19571264009964906,24,4.77,204,237,24438,5,380.06500577803536
1287,152,485,38,0.8202533189448897,77,2.76,84,132,83747,7,1000.0
1288,345,328,5,0.6487471138950182,24,4.3,71,182,81107,6,471.72224626416016
1289,429,390,0,0.4189697737795244,18,4.22,241,345,61062,1,400.36175683166033
1290,137,437,46,0.4580286165838686,38,2.74,142,162,66428,6,1000.0
1291,343,403,22,0.2566472071860958,78,4.81,246,471,87843,7,694.548994737287
1292,294,79,38,0.7521143326969748,79,3.92,203,276,12002,4,293.6873933608498
1293,231,27,16,0.5128747423052678,26,3.41,217,166,37153,8,197.42536099224
1294,244,227,33,0.3208545427498436,73,4.39,185,171,23440,8,615.3448652001326
1295,39,488,40,0.5960501157609502,62,3.14,105,223,68501,7,1000.0
1296,132,256,28,0.995734452051323,67,4.23,99,407,33556,2,701.4616653172678
1297,159,227,8,0.43526227965655384,18,2.6,91,385,68963,6,579.589712697996
1298,66,195,12,0.9206914007786196,27,4.6,189,417,91725,6,1000.0
1299,20,352,5,0.3450168399245661,84,3.62,95,452,91674,7,1000.0
1300,109,499,5,0.054732706924985886,77,4.09,218,432,7563,6,1000.0
1301,161,187,19,0.20424210636842888,32,3.05,107,35,80923,2,483.0946497779266
1302,339,174,2,0.4186951433276842,9,4.19,130,436,6840,8,374.9497032871983
1303,57,178,16,0.219634928594569,82,4.43,159,301,16154,4,1000.0
1304,312,479,48,0.0002270382182555375,29,3.68,186,432,25194,9,731.059295591594
1305,401,497,11,0.9150015377475272,21,4.04,117,198,66020,8,518.1184099275814
1306,158,202,47,0.843879411230929,2,3.64,8,409,47861,3,386.20957253146327
1307,375,409,46,0.7422922314869471,81,4.74,92,131,23448,3,508.4513108136764
1308,352,205,44,0.16781459564602863,74,3.74,155,239,97460,8,446.7827253142165
1309,278,419,0,0.12036357620998606,47,4.6,180,68,24528,2,716.7145210127724
1310,180,322,16,0.06760474947238315,1,4.5,215,105,30402,9,805.9736733357076
1311,409,270,2,0.7240291887729212,75,3.53,174,271,5352,4,375.80949446445743
1312,197,197,25,0.9288079606878853,53,3.08,7,363,1184,6,464.89288260064734
1313,29,131,14,0.430535820913037,5,3.52,95,321,11384,3,1000.0
1314,280,296,35,0.11914067199604816,39,4.57,7,145,15319,3,529.4853044562917
1315,426,210,31,0.5123928207321066,92,3.07,160,359,21449,3,357.18270534960584
1316,157,48,31,0.34883190745863013,93,3.81,195,292,57333,2,327.222321483002
1317,191,66,3,0.3748249243499977,1,4.52,85,464,42205,8,319.55115806553806
1318,405,126,17,0.6213306241557073,72,3.38,163,420,11426,9,332.33938153337175
1319,32,266,48,0.7187181132622024,1,4.11,142,482,8504,8,1000.0
1320,187,96,18,0.11060359887316085,92,3.11,181,129,57578,3,471.3627627939263
1321,149,246,42,0.035590230806476386,96,2.77,218,439,59209,7,812.8963880779971
1322,103,241,34,0.9943303026857149,73,4.49,98,434,34368,2,844.7417738026945
1323,340,247,39,0.23272834891555183,97,2.75,130,472,53185,4,471.5643017120833
1324,338,235,13,0.053830524908459076,54,3.18,117,34,98630,6,508.5567241888583
1325,120,450,32,0.18987532909591998,71,4.64,153,351,81221,5,1000.0
1326,348,427,13,0.03895784634846422,59,3.37,104,155,9724,9,670.4462559453216
1327,292,436,33,0.39181089461717167,96,4.93,57,21,6084,4,744.0425060574934
1328,284,56,3,0.8024017844513243,5,4.95,91,96,35810,5,173.1822222993645
1329,478,35,23,0.3412444497577206,18,3.17,234,444,83277,4,152.48043531967954
1330,418,56,28,0.44418340687836655,95,2.6,208,118,83297,8,312.6470983424286
1331,427,411,18,0.6755867735674388,26,4.26,93,432,79872,8,495.0593936390847
1332,57,127,5,0.5088940700698802,0,3.63,58,354,21872,3,737.6239122392799
1333,438,119,32,0.8614456860213242,32,2.75,189,275,79950,1,140.12333619133952
1334,113,206,48,0.8660356750457565,39,4.27,24,231,71333,6,678.7845147018288
1335,114,31,39,0.009910695491153643,31,2.58,117,83,69843,2,233.78861954458026
1336,324,134,18,0.7780463064831992,68,4.68,53,491,99104,2,279.9472737021913
1337,88,407,0,0.46073360024167387,16,2.85,238,342,3596,3,1000.0
1338,337,439,4,0.9888405413036631,7,2.82,139,319,18167,8,421.6332051987383
1339,463,143,26,0.48323207587543515,56,2.94,33,422,88844,3,250.92879127317508
1340,255,144,15,0.9868959453882975,41,4.9,52,111,90751,7,323.3660736764856
1341,453,74,5,0.7545693612057366,97,4.23,225,434,78331,9,377.8653832758791
1342,353,62,39,0.24860488461330632,8,4.5,17,146,81520,8,263.939215531136
1343,392,43,12,0.5383949792869577,86,3.49,7,200,59326,1,235.26384065040787
1344,395,111,47,0.9921356394785827,34,3.34,6,470,78670,7,222.87663735043836
1345,478,24,34,0.8575306077519237,70,3.09,20,430,11782,7,187.3145391841388
1346,156,256,18,0.0973668937912211,78,3.7,98,151,43002,8,810.4690448493843
1347,437,328,11,0.7063719968099961,52,3.88,106,366,88187,5,405.57694938891484
1348,95,458,15,0.34557958587081306,53,4.08,138,82,25022,9,1000.0
1349,54,246,42,0.006982261880348117,83,3.14,49,337,85458,9,1000.0
1350,20,291,9,0.4034809690269996,24,4.87,75,176,15618,8,1000.0
1351,315,298,24,0.2347544217249713,66,2.92,137,177,18245,6,508.92044221915654
1352,339,217,19,0.8188692705204715,61,4.91,60,63,84796,6,439.9590292454841
1353,425,261,30,0.3373306088457655,54,2.54,203,268,11027,1,345.7097955627164
1354,79,304,3,0.8275236939538171,45,3.7,230,448,14986,6,1000.0
1355,339,278,43,0.0005979388347953085,23,3.33,131,120,4526,4,477.1765740490435
1356,368,457,22,0.30781915002611915,97,3.62,36,241,92797,4,642.0703624927658
1357,347,228,1,0.24116521430776194,45,3.93,53,170,45361,2,424.671364633142
1358,286,214,21,0.23356736106861098,21,3.59,17,361,68158,4,423.22259806259535
1359,380,447,36,0.0681866197654627,10,3.54,162,336,39286,5,540.8049737410655
1360,248,93,7,0.18712427041050173,47,4.33,29,28,30533,5,366.9365674820299
1361,289,415,6,0.5555495698856199,7,4.21,217,299,19316,5,583.10362299043
1362,335,458,13,0.2913610728377445,38,4.58,64,471,9699,4,694.6305218819541
1363,305,357,2,0.41739478232914795,34,3.12,63,59,80491,1,467.3848961175403
1364,310,358,49,0.3768668803471885,48,4.02,217,184,98079,8,590.3382791943656
1365,232,187,15,0.8759049249998946,45,3.96,160,311,59465,3,394.74666347827645
1366,184,481,18,0.9052989990105155,37,3.42,244,193,17673,2,858.2084640409064
1367,24,83,17,0.49295697165586005,7,3.72,62,194,24395,9,1000.0
1368,358,430,15,0.3301559503156044,53,3.28,24,348,24707,7,627.3738619636571
1369,398,442,7,0.10680070400236363,36,2.85,166,316,85749,9,526.635124315569
1370,97,463,32,0.953402879382095,90,3.03,137,319,76937,2,1000.0
1371,429,101,48,0.06022694490029745,91,2.76,214,355,87732,9,392.58598196113076
1372,81,115,11,0.29765027756828044,39,4.21,192,90,57416,9,668.925896495704
1373,151,22,10,0.29806620117000415,33,4.15,235,383,92512,9,256.2452701845599
1374,108,347,4,0.3204012861402149,95,4.88,175,165,9758,4,1000.0
1375,256,214,26,0.16428684327240928,78,4.32,61,284,68009,3,547.5716405266911
1376,61,101,11,0.7831614309236972,16,2.63,189,292,14281,6,547.0845620478295
1377,108,57,16,0.12249786196598922,32,4.71,207,441,33548,3,384.86021497706145
1378,421,399,5,0.6349066591531628,46,4.66,58,258,19371,9,536.1739747194207
1379,315,123,32,0.12384602670581746,51,3.61,213,156,94899,3,331.79157163345974
1380,347,449,4,0.07053563759295656,79,3.96,116,490,78593,2,705.6431358477629
1381,314,422,27,0.9094295036858765,92,4.94,177,444,20644,8,665.5682303721987
1382,123,497,13,0.19012876631870568,8,3.83,90,16,94659,6,1000.0
1383,33,166,4,0.8212501545597043,32,4.76,41,166,24874,8,1000.0
1384,307,31,32,0.5446308711071358,59,2.71,88,180,89659,7,199.10268468185873
1385,198,147,49,0.0778565196087696,92,2.98,52,78,15281,3,479.01544332116
1386,144,162,47,0.9554481914380675,76,3.6,122,103,69787,8,567.7000414556694
1387,441,291,40,0.24696116699189252,20,3.96,186,378,23289,1,376.26297166730194
1388,372,246,18,0.8596453453526065,57,4.54,52,372,6054,1,327.02297150631114
1389,42,328,21,0.16881000578456418,84,4.97,116,385,67846,8,1000.0
1390,82,429,4,0.8539428821418529,68,3.47,114,195,95682,9,1000.0
1391,162,380,1,0.013228812905293985,9,2.62,10,401,50769,6,842.4120731663907
1392,172,242,29,0.5117804565694807,5,4.5,166,179,30312,5,561.6288939759784
1393,164,153,46,0.7694425794215568,12,4.01,195,213,97517,2,341.7949996785718
1394,244,450,38,0.9347955174927833,64,3.0,82,51,5257,9,747.1264485413479
1395,469,413,3,0.909202136206487,19,3.74,180,22,16846,6,317.48203402710254
1396,481,225,32,0.8196248695476449,56,4.36,27,163,23483,8,319.8026001166776
1397,328,405,12,0.8881913496613041,45,4.43,130,283,27558,9,582.0820714871669
1398,123,42,19,0.1992196858370765,7,3.75,88,307,44188,9,327.9867581816217
1399,123,65,6,0.28418429571172876,9,3.26,17,60,14012,8,329.78614926983573
